27617888	/m/0c3_1xs	The Americano	1955	1250000	85	"{""/m/02h40lc"": ""English Language""}"	"{""/m/09c7w0"": ""United States of America""}"	"{""/m/03btsm8"": ""Action/Adventure"", ""/m/0hfjk"": ""Western""}"	Texas rancher Sam Dent; Glenn Ford takes a small herd of three Brahman bulls to Brazil where he has sold them for a small fortune. There, he finds himself in the middle of a range war. And in love. His concern: who are really his friends and who are his opponents. Much of the movie was filmed in Brazil in 1955. Abbe Lane's musical number was supervised by her husband, Xavier Cugat.
27617955	/m/0cc9mzb	Smith!	1969		112	"{""/m/02h40lc"": ""English Language""}"	"{""/m/09c7w0"": ""United States of America""}"	"{""/m/07s9rl0"": ""Drama""}"	Native American Jimmyboy  flees to the ranch owned by Smith , a white man raised by a Native American. Jimmyboy has been accused of a crime by a white man and fears he will not receive a fair trial. Smith helps Jimmyboy deal with a cruel sheriff and persuades him to surrender to the local authorities, promising him he will act as a defence witness during court proceedings.
27619765	/m/0c416hq	Dragon Century	1985		30	"{""/m/03_9r"": ""Japanese Language""}"	"{""/m/03_3d"": ""Japan""}"	"{""/m/02hmvc"": ""Short Film"", ""/m/01hmnh"": ""Fantasy"", ""/m/0hcr"": ""Animation""}"	Native American Jimmyboy  flees to the ranch owned by Smith , a white man raised by a Native American. Jimmyboy has been accused of a crime by a white man and fears he will not receive a fair trial. Smith helps Jimmyboy deal with a cruel sheriff and persuades him to surrender to the local authorities, promising him he will act as a defence witness during court proceedings.
27622180	/m/0bvgcb5	The Singer and the Dancer	1977		52	{}	"{""/m/0chghy"": ""Australia""}"	"{""/m/07s9rl0"": ""Drama""}"	Mrs Bilson is treated as a simple minded invalid by her family and periodically escapes to sit by the river and listen to the races. She befriends Charlie, a young woman from the city who has come with her husband to seek a new life. Both realises they have much in common, including abusive and unfaithful husbands.
27622196	/m/0c3ypps	Fires Within	1991		90	"{""/m/02h40lc"": ""English Language""}"	"{""/m/09c7w0"": ""United States of America""}"	"{""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama"", ""/m/03mqtr"": ""Political drama"", ""/m/0219x_"": ""Indie""}"	Mrs Bilson is treated as a simple minded invalid by her family and periodically escapes to sit by the river and listen to the races. She befriends Charlie, a young woman from the city who has come with her husband to seek a new life. Both realises they have much in common, including abusive and unfaithful husbands.
27622327	/m/0c41wf3	Undercover	1987-12-04		94	"{""/m/02h40lc"": ""English Language""}"	"{""/m/09c7w0"": ""United States of America""}"	"{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/02kdv5l"": ""Action"", ""/m/07s9rl0"": ""Drama""}"	Mrs Bilson is treated as a simple minded invalid by her family and periodically escapes to sit by the river and listen to the races. She befriends Charlie, a young woman from the city who has come with her husband to seek a new life. Both realises they have much in common, including abusive and unfaithful husbands.
27622391	/m/0c3wjp4	Ratskin	1929-08-15			"{""/m/02h40lc"": ""English Language""}"	{}	"{""/m/02hmvc"": ""Short Film"", ""/m/05p553"": ""Comedy film"", ""/m/0hcr"": ""Animation""}"	The short features Krazy Kat hunting for turkey. He shoots with his gun what he thinks is turkey, but turns out to be an Indian instead. The Indian chases Krazy Kat and gets caught. An anamorphic pole ties Krazy up, and the Indians light a fire below him. Krazy manages to escape from the Indians, but then the Indians start shooting arrows at him. Krazy finds his gun and uses it as a record player, and the Indians start dancing. A female Indian wants to kiss Krazy, but he hits her with his gun instead. All of the Indians get angry and try to get Krazy, but Krazy escapes from the crowd, dismantles his gun, and uses the Indians  as a record player.
27622769	/m/0c3x1n3	One Brief Summer	1970-01		86	"{""/m/02h40lc"": ""English Language""}"	"{""/m/07ssc"": ""United Kingdom""}"	"{""/m/07s9rl0"": ""Drama""}"	The short features Krazy Kat hunting for turkey. He shoots with his gun what he thinks is turkey, but turns out to be an Indian instead. The Indian chases Krazy Kat and gets caught. An anamorphic pole ties Krazy up, and the Indians light a fire below him. Krazy manages to escape from the Indians, but then the Indians start shooting arrows at him. Krazy finds his gun and uses it as a record player, and the Indians start dancing. A female Indian wants to kiss Krazy, but he hits her with his gun instead. All of the Indians get angry and try to get Krazy, but Krazy escapes from the crowd, dismantles his gun, and uses the Indians  as a record player.
27622807	/m/0c1gs2g	Made	1972		101	"{""/m/02h40lc"": ""English Language""}"	"{""/m/07ssc"": ""United Kingdom""}"	"{""/m/07s9rl0"": ""Drama""}"	The short features Krazy Kat hunting for turkey. He shoots with his gun what he thinks is turkey, but turns out to be an Indian instead. The Indian chases Krazy Kat and gets caught. An anamorphic pole ties Krazy up, and the Indians light a fire below him. Krazy manages to escape from the Indians, but then the Indians start shooting arrows at him. Krazy finds his gun and uses it as a record player, and the Indians start dancing. A female Indian wants to kiss Krazy, but he hits her with his gun instead. All of the Indians get angry and try to get Krazy, but Krazy escapes from the crowd, dismantles his gun, and uses the Indians  as a record player.
27622839	/m/0c3_07c	The Last of the Finest	1990	1531489	106	"{""/m/02h40lc"": ""English Language""}"	"{""/m/09c7w0"": ""United States of America""}"	"{""/m/0cq22f9"": ""Action Thrillers"", ""/m/02kdv5l"": ""Action"", ""/m/02qfv5d"": ""Political thriller""}"	An elite group of narcotics cops quit from the L.A.P.D. after facing investigation for being over-zealous in their war against drugs. It is immediately apparent that some of their superiors are involved in the drug ring. The four suspended cops  band together to fight the drug ring undercover. They gain capital for weapons by ripping off minor drug dealers. Then well-armed they go after the kingpin.
