6220717	/m/0fxh7d	Tep Sodachan	1968			"{""/m/01lqm"": ""Khmer language""}"	"{""/m/01xbgx"": ""Cambodia""}"	{}	"{{plot}} The movie begins in the fictional Willow Valley in Washington in 1955, where teenager Susie Quinn is getting ready for her Winter formal with her date Johnny Angel. Before arriving to the dance, their car is struck by drunk teenage drivers and subsequently falls into water, where they both die. 40 years later, Zach Sands, his mother, and his sister Teri move into the same house, which has now garnered a reputation for being haunted, as Susie's parents were evicted and moved to a trailer park. The family have moved there as Penny got a new job as a news reporter for the local news station. Zach recently lost his father in a car accident and blames himself as he was the one who begged his father to come to his basketball game. As a result, Zach doesn't play basketball anymore, even when Coach Stanford asks him to. At the school, Zach makes friends with the drama group and an enemy of the envious Ray Kovich, son of the banker Roger Kovich. When fishing with his sister in the river, Zach finds Susie's bracelet. Later that night, Zach hears noises out his window and looks out to see a girl in a prom dress playing hopscotch. Zach goes out to investigate and the girl appears startled that Zach can see her. She introduces herself as Susie Q ""like the song"" before running off. Zach is approached in school the next day by Ray Kovich who claims possession of the basketball team. Zach insists that he has no interest in the team and makes a public announcement to that effect. He asks around the next day about Susie Q only to find out that she died 40 years ago. Susie visits Zach again that night and frightens Zach so much that Teri and Penny come in to check on him. It becomes evident to Zach that he's the only one who can see Susie as a result of the bracelet he found. Zach, convinced that he's hallucinating, goes to sleep. The next day, Susie goes to Zach's school telling him that she urgently needs to talk to him. Seeing that Zach is more concerned with checking out his female schoolmates, Susie tears up her prom dress to reveal her figure. Finally getting Zach's attention, albeit his concern, Susie explains that she needs Zach's help in figuring out what happened to her parents. In chemistry class, Susie tries to help Zach with an experiment but gives him the wrong chemical and the classroom is evacuated due to the reacting fumes. Susie follows an upset Zach into the boys' bathroom where he gives out to an upset Susie who explains she was only trying to help. Zach, tells her that she's making it hard for him to fit in in his new school. On the way home, both apologize to each other but Zach is still hesitant to help Susie out as he still thinks that he is probably dreaming. Susie decides to take matters into her own hands and follows Penny to work where the reporter has been called in to replace a sick weather-girl. Susie changes the footage during the weather in contrast to the forecast and moves fans and turns on the sprinklers to create a storm on set. Far from getting angry at Penny, however, the station manager loved the new approach to the weather forecast. Zach goes out later that night to find Susie playing basketball. He starts giving out to her, but Susie threatens that she'll keep making noise outside his window so he won't be able to get any sleep and not be able to function properly in class. Zach eventually agrees to visit Susie's parents after school. The following evening, Susie and Zach find the Quinns discussing how they'll have to leave the trailer park as the bank is closing it down. Susie explains that the whole thing has to do with the papers her grandfather was trying to find the night she died. While the two check out basketball practice, Susie gets frustrated at how badly the team is playing and throws a ball at Ray. Ray, thinking that it was Zach, angrily hurls the ball back at him. However, Zach casually catches it and scores a hoop. This leads Susie to ask Zach why he gave up basketball and he reveals to her that he feels it was his love of the game that killed his father. He asks Susie why she hasn't gone to heaven and she replies that there is a heaven but when your life ends you're responsible for looking after the people you love and that Zach can see her because she needs help. Zach asks her if his father is watching over him and she replies that he is. The next day Zach introduces himself to the Quinns and asks if he could talk to Mr. Quinn about basketball as he is a former coach. After a discussion, Russell gives Zach his old playbook. Zach finds out the Quinns were evicted when the bank told them a balloon payment of $25,000 was due. As Russell had given up his job and was living on his savings they couldn't afford it. They had let Susie's grandfather deal with the finances but when he died they didn't find any papers. Susie immediately feels responsible. As they leave they see Ray's jeep pass them. Ray had been spying on them for his father who wants nothing to come in the way of his development deal. Needing to find the papers, Zach approaches Teri who is fairly computer literate and in exchange for revealing Susie, Teri helps them steal the files from the bank. The files reveal that the land the Quinn house is on, along with most of the town, is owned by Susie's grandfather. The title deed that was needed for inheritance was never produced after his death. They find out that, without the deed being produced, after 40 years the bank can reclaim the property and the 40 year limit ends on that very Friday week. Unfortunately, they need to acquire the papers to prove this. Finding the blueprints of the house, they discover a hidden room in George Quinn's closet and inside, they find the papers. On the way to delivering the papers to Susie's parents, however, they are stopped by a policeman who is in cahoots with the banker Roger Kovich. He confiscates the papers and detains both Zach and Teri. They make their escape when Susie gets the keys to their cell and frightens the guard. With the local police in pursuit and time running out, Zach decides to go to the news station where his mother works and has the Quinn story broadcast on live television. The Koviche's reportedly flee town. While all the loose ends are, seemingly, tied up, Susie reminds Zach that he still has a basketball game to play. Zach comes into the game late but, despite the team's dire performance, manages to get the scores even before the end of the game. At the very end, Zach scores the winning hoop. Susie, seeing that her work is done, leaves the basketball hall. After many congratulations, Zach follows Susie to the bridge where the fateful accident occurred. She tells him that she has to leave. Zach, although upset, accepts this. Susie tells Zach to keep her bracelet for luck. Susie's spirit is finally free after accomplishing her mission she left while alive. Susie, Johnny, and her grandpa leave into a cloud of smoke to the afterlife. At school the next day, Zach hears a familiar ""Jeepers!"" Investigating, he finds a girl who is identical to Susie. She introduces herself as Maggie . The film cuts off with Zach breaking the fourth wall and giving the audience an expression of puzzlement."
6221597	/m/0fxjfy	Several Ways to Die Trying	2005		96	"{""/m/02h40lc"": ""English Language""}"	"{""/m/09c7w0"": ""United States of America""}"	"{""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama"", ""/m/0219x_"": ""Indie"", ""/m/01z4y"": ""Comedy""}"	"{{plot}} The movie begins in the fictional Willow Valley in Washington in 1955, where teenager Susie Quinn is getting ready for her Winter formal with her date Johnny Angel. Before arriving to the dance, their car is struck by drunk teenage drivers and subsequently falls into water, where they both die. 40 years later, Zach Sands, his mother, and his sister Teri move into the same house, which has now garnered a reputation for being haunted, as Susie's parents were evicted and moved to a trailer park. The family have moved there as Penny got a new job as a news reporter for the local news station. Zach recently lost his father in a car accident and blames himself as he was the one who begged his father to come to his basketball game. As a result, Zach doesn't play basketball anymore, even when Coach Stanford asks him to. At the school, Zach makes friends with the drama group and an enemy of the envious Ray Kovich, son of the banker Roger Kovich. When fishing with his sister in the river, Zach finds Susie's bracelet. Later that night, Zach hears noises out his window and looks out to see a girl in a prom dress playing hopscotch. Zach goes out to investigate and the girl appears startled that Zach can see her. She introduces herself as Susie Q ""like the song"" before running off. Zach is approached in school the next day by Ray Kovich who claims possession of the basketball team. Zach insists that he has no interest in the team and makes a public announcement to that effect. He asks around the next day about Susie Q only to find out that she died 40 years ago. Susie visits Zach again that night and frightens Zach so much that Teri and Penny come in to check on him. It becomes evident to Zach that he's the only one who can see Susie as a result of the bracelet he found. Zach, convinced that he's hallucinating, goes to sleep. The next day, Susie goes to Zach's school telling him that she urgently needs to talk to him. Seeing that Zach is more concerned with checking out his female schoolmates, Susie tears up her prom dress to reveal her figure. Finally getting Zach's attention, albeit his concern, Susie explains that she needs Zach's help in figuring out what happened to her parents. In chemistry class, Susie tries to help Zach with an experiment but gives him the wrong chemical and the classroom is evacuated due to the reacting fumes. Susie follows an upset Zach into the boys' bathroom where he gives out to an upset Susie who explains she was only trying to help. Zach, tells her that she's making it hard for him to fit in in his new school. On the way home, both apologize to each other but Zach is still hesitant to help Susie out as he still thinks that he is probably dreaming. Susie decides to take matters into her own hands and follows Penny to work where the reporter has been called in to replace a sick weather-girl. Susie changes the footage during the weather in contrast to the forecast and moves fans and turns on the sprinklers to create a storm on set. Far from getting angry at Penny, however, the station manager loved the new approach to the weather forecast. Zach goes out later that night to find Susie playing basketball. He starts giving out to her, but Susie threatens that she'll keep making noise outside his window so he won't be able to get any sleep and not be able to function properly in class. Zach eventually agrees to visit Susie's parents after school. The following evening, Susie and Zach find the Quinns discussing how they'll have to leave the trailer park as the bank is closing it down. Susie explains that the whole thing has to do with the papers her grandfather was trying to find the night she died. While the two check out basketball practice, Susie gets frustrated at how badly the team is playing and throws a ball at Ray. Ray, thinking that it was Zach, angrily hurls the ball back at him. However, Zach casually catches it and scores a hoop. This leads Susie to ask Zach why he gave up basketball and he reveals to her that he feels it was his love of the game that killed his father. He asks Susie why she hasn't gone to heaven and she replies that there is a heaven but when your life ends you're responsible for looking after the people you love and that Zach can see her because she needs help. Zach asks her if his father is watching over him and she replies that he is. The next day Zach introduces himself to the Quinns and asks if he could talk to Mr. Quinn about basketball as he is a former coach. After a discussion, Russell gives Zach his old playbook. Zach finds out the Quinns were evicted when the bank told them a balloon payment of $25,000 was due. As Russell had given up his job and was living on his savings they couldn't afford it. They had let Susie's grandfather deal with the finances but when he died they didn't find any papers. Susie immediately feels responsible. As they leave they see Ray's jeep pass them. Ray had been spying on them for his father who wants nothing to come in the way of his development deal. Needing to find the papers, Zach approaches Teri who is fairly computer literate and in exchange for revealing Susie, Teri helps them steal the files from the bank. The files reveal that the land the Quinn house is on, along with most of the town, is owned by Susie's grandfather. The title deed that was needed for inheritance was never produced after his death. They find out that, without the deed being produced, after 40 years the bank can reclaim the property and the 40 year limit ends on that very Friday week. Unfortunately, they need to acquire the papers to prove this. Finding the blueprints of the house, they discover a hidden room in George Quinn's closet and inside, they find the papers. On the way to delivering the papers to Susie's parents, however, they are stopped by a policeman who is in cahoots with the banker Roger Kovich. He confiscates the papers and detains both Zach and Teri. They make their escape when Susie gets the keys to their cell and frightens the guard. With the local police in pursuit and time running out, Zach decides to go to the news station where his mother works and has the Quinn story broadcast on live television. The Koviche's reportedly flee town. While all the loose ends are, seemingly, tied up, Susie reminds Zach that he still has a basketball game to play. Zach comes into the game late but, despite the team's dire performance, manages to get the scores even before the end of the game. At the very end, Zach scores the winning hoop. Susie, seeing that her work is done, leaves the basketball hall. After many congratulations, Zach follows Susie to the bridge where the fateful accident occurred. She tells him that she has to leave. Zach, although upset, accepts this. Susie tells Zach to keep her bracelet for luck. Susie's spirit is finally free after accomplishing her mission she left while alive. Susie, Johnny, and her grandpa leave into a cloud of smoke to the afterlife. At school the next day, Zach hears a familiar ""Jeepers!"" Investigating, he finds a girl who is identical to Susie. She introduces herself as Maggie . The film cuts off with Zach breaking the fourth wall and giving the audience an expression of puzzlement."
6222273	/m/0fxkc9	Grilled	2006-07-11		83	"{""/m/02h40lc"": ""English Language""}"	"{""/m/09c7w0"": ""United States of America""}"	"{""/m/0vgkd"": ""Black comedy"", ""/m/0556j8"": ""Buddy film"", ""/m/01z4y"": ""Comedy"", ""/m/0hj3nyp"": ""Workplace Comedy""}"	"The film begins with Maurice and Dave trying and failing to sale mailed steaks to people. When they return to their boss he has become tired of their incompetence and gives them cards with the names and addresses of their highest buyers, warning them that this is their last chance or they're fired. While driving Dave loses one of the cards and asks Maurice to turn around and go back. Unable to find it they try their luck with the last card they have. The card gives them the address of a woman named Loridonna. While describing their varieties of meat Loridonna gets a phone call from her friend Suzzane who has swallowed a fish and needs help. Loridonna lies that Dave is a doctor and gets him to talk to Suzzane. While Dave is talking to Suzzane Loridonna begins to seductively talk about wanting Maurice's ""meat"". Although he is turned on Maurice tries to seal a deal with Loridonna, but before Loridonna signs Dave comes in saying that Suzzane wants to kill herself. Loridonna begins to worry and tries to leave, not wanting to lose their jobs Maurice and Dave offer to drive Loridonna to Suzzane's house. When they get there Maurice and Dave learn that Suzzane is a drunk who says that her suicide was a false alarm. When Dave is left with the task of trying to calm down and comfort Suzzane, Loridonna and Maurice begin making out in the other room. Moments later Tony, Suzzane's husband, comes home and finds Maurice with Loridonna. Tony casually changes clothes while telling Maurice that Loridonna was once a man. Embarrassed Loridonna confirms this and tries to explain it to Maurice, but he is too disappointed  to care. Tony then comes out to the living room and attempts to kill Dave thinking that he tried to make out with Suzzane. After explaining what happened Dave and Tony become friendly with one another and Tony begins to grill some steaks. Dave tries to seal a deal with Tony, but he leaves to get a paper towel, because he spilled BBQ sauce on the order paper, only to be ambushed, shot, and killed by two hitmen. After finding some of Tony's guns Dave and Maurice are able to make the two hitmen surrender. After some awkward talking and making some promises Dave and Maurice give the two hitmen their guns back. After receiving a call from their boss the two hit men are ordered to kill Dave and Maurice. Instead of killing them the two hitmen tie up and put them into the trunk of their car. After some driving Dave and Maurice try to escape while the two hitmen go to a party. Maurice is able to get out and goes to get things to free Dave, because he got stuck. Maurice then sees Goldblurn, one of the names on the cards they got from their boss, and is convinced that the past events were for a reason. After freeing Dave and telling him what he saw Dave is skeptical but becomes a believer after seeing his wife and daughter on a bus a block away. They begin with introducing themselves and describing the tenderness of their steaks. Maurice notices the two hitmen have returned looking for them and Maurice is able to lock the door and return to Dave to warn him. Dave is unable to leave because Goldblurn is rambling on that Dave and Maurice could be selling steaks to save their sorry asses, but ""seem okay."" He signs and before leaving warn Goldblurn that two hitmen and their boss are here to kill him. Dave gives Goldblurn the gun Tony had when he was killed and Goldblurn tells Dave and Maurice he expects his delivery within 10 days. When Maurice and Dave drive off they look back to see shots fired before Goldblurn comes out without a scratch ordering his men that he wants ""the place cleaned up as if it never happened."" Dave and Maurice return to their boss with seven order papers filled out and 21 grand up front from Goldblurn. The film ends with Dave and Maurice having a barbecue with Dave's family."
6223567	/m/0fxmbn	The Man with the Golden Gun	1974-12-19	97600000	125	"{""/m/01r2l"": ""Chinese language"", ""/m/012w70"": ""Cantonese"", ""/m/02h40lc"": ""English Language"", ""/m/0c_v2"": ""Thai Language""}"	"{""/m/014tss"": ""Kingdom of Great Britain"", ""/m/07ssc"": ""United Kingdom""}"	"{""/m/01jfsb"": ""Thriller"", ""/m/0cq22f9"": ""Action Thrillers"", ""/m/0hj3n4h"": ""Glamorized Spy Film"", ""/m/02kdv5l"": ""Action"", ""/m/03k9fj"": ""Adventure""}"	"In London, a golden bullet with James Bond's code ""007"" etched into its surface is received by MI6. It is believed that it was sent by famed assassin Francisco Scaramanga, who uses a golden gun, to intimidate the agent. Because of the perceived threat to the agent's life, M relieves Bond of a mission revolving around the work of a scientist named Gibson, thought to be in possession of information crucial to solving the energy crisis with solar power. Bond sets out unofficially to find Scaramanga. After retrieving a spent golden bullet from a belly dancer in Beirut and tracking its manufacturer to Macau, Bond sees Andrea Anders, Scaramanga's mistress, collecting golden bullets at a casino. Bond follows her to Hong Kong and in her Peninsula Hotel room pressures her to tell him about Scaramanga, his appearance and his plans; she directs him to the Bottoms Up Club. The club proves to be the location of Scaramanga's next 'hit', Gibson, from which Scaramanga's dwarf henchman Nick Nack steals the ""Solex agitator"", a key component of a solar power station. Before Bond can assert his innocence, however, Lieutenant Hip escorts him away from the scene, taking him to meet M and Q in a hidden headquarters in the wreck of the {{RMS}} in the harbour. M assigns 007 to retrieve the Solex agitator and assassinate Scaramanga. Bond then travels to Bangkok to meet Hai Fat, a wealthy Thai entrepreneur suspected of arranging Gibson's murder. Bond poses as Scaramanga, but his plan backfires because Scaramanga himself is being hosted at Hai Fat's estate. Bond is captured and placed in Fat's dojo, where the fighters are instructed to kill him. After escaping with the aid of Lt. Hip and his nieces, Bond speeds away on a khlong along the river and reunites with his British assistant Mary Goodnight. Hai Fat is subsequently killed by Scaramanga, who replaces Fat as the ""new Chairman of the board"" and takes the Solex. Anders visits Bond, revealing that she had sent the bullet to London and wants Bond to kill Scaramanga. In payment, she promises to hand the Solex over to him at a boxing venue the next day. At the match, Bond discovers Anders dead and meets Scaramanga. Bond spots the Solex on the floor and is able to smuggle it away to Hip, who passes it to Goodnight. Attempting to place a homing device on Scaramanga's car, she is locked into the vehicle's boot. Bond sees Scaramanga driving away and steals a showroom car to give chase, coincidentally with Sheriff J.W. Pepper seated within it. Bond and Pepper follow Scaramanga in a car chase across Bangkok, which concludes when Scaramanga's car transforms into a plane, which flies him, Nick Nack and Goodnight to his private island. Picking up Goodnight's tracking device, Bond flies a seaplane into Red Chinese waters, under the Chinese radar, and lands at Scaramanga's island. On arriving, Bond is welcomed by Scaramanga, who shows him the high-tech solar power plant he has taken over, the technology for which he intends to sell to the highest bidder. Whilst demonstrating the equipment, Scaramanga uses a powerful solar beam to destroy Bond's plane. Scaramanga then proposes a pistol duel with Bond on the beach; the two men later stand back to back and are ordered by Nick Nack to take twenty paces, but when Bond turns and fires, Scaramanga has vanished. Nick Nack leads Bond into Scaramanga's Funhouse where Bond poses as a mannequin of himself while Scaramanga walks by, taking him by surprise and killing him. Goodnight, in waylaying a Scaramanga henchman into a pool of liquid helium, upsets the balance of the solar plant, which begins to go out of control. Bond retrieves the Solex unit just before the island explodes, and they escape unharmed in Scaramanga's Chinese junk, later subduing Nick Nack who challenges them having smuggled himself aboard."
6224371	/m/0fxnf7	The Cavalier	1928-11-01			"{""/m/06ppq"": ""Silent film"", ""/m/02h40lc"": ""English Language""}"	"{""/m/09c7w0"": ""United States of America""}"	"{""/m/06ppq"": ""Silent film"", ""/m/0hfjk"": ""Western"", ""/m/0219x_"": ""Indie""}"	"In London, a golden bullet with James Bond's code ""007"" etched into its surface is received by MI6. It is believed that it was sent by famed assassin Francisco Scaramanga, who uses a golden gun, to intimidate the agent. Because of the perceived threat to the agent's life, M relieves Bond of a mission revolving around the work of a scientist named Gibson, thought to be in possession of information crucial to solving the energy crisis with solar power. Bond sets out unofficially to find Scaramanga. After retrieving a spent golden bullet from a belly dancer in Beirut and tracking its manufacturer to Macau, Bond sees Andrea Anders, Scaramanga's mistress, collecting golden bullets at a casino. Bond follows her to Hong Kong and in her Peninsula Hotel room pressures her to tell him about Scaramanga, his appearance and his plans; she directs him to the Bottoms Up Club. The club proves to be the location of Scaramanga's next 'hit', Gibson, from which Scaramanga's dwarf henchman Nick Nack steals the ""Solex agitator"", a key component of a solar power station. Before Bond can assert his innocence, however, Lieutenant Hip escorts him away from the scene, taking him to meet M and Q in a hidden headquarters in the wreck of the {{RMS}} in the harbour. M assigns 007 to retrieve the Solex agitator and assassinate Scaramanga. Bond then travels to Bangkok to meet Hai Fat, a wealthy Thai entrepreneur suspected of arranging Gibson's murder. Bond poses as Scaramanga, but his plan backfires because Scaramanga himself is being hosted at Hai Fat's estate. Bond is captured and placed in Fat's dojo, where the fighters are instructed to kill him. After escaping with the aid of Lt. Hip and his nieces, Bond speeds away on a khlong along the river and reunites with his British assistant Mary Goodnight. Hai Fat is subsequently killed by Scaramanga, who replaces Fat as the ""new Chairman of the board"" and takes the Solex. Anders visits Bond, revealing that she had sent the bullet to London and wants Bond to kill Scaramanga. In payment, she promises to hand the Solex over to him at a boxing venue the next day. At the match, Bond discovers Anders dead and meets Scaramanga. Bond spots the Solex on the floor and is able to smuggle it away to Hip, who passes it to Goodnight. Attempting to place a homing device on Scaramanga's car, she is locked into the vehicle's boot. Bond sees Scaramanga driving away and steals a showroom car to give chase, coincidentally with Sheriff J.W. Pepper seated within it. Bond and Pepper follow Scaramanga in a car chase across Bangkok, which concludes when Scaramanga's car transforms into a plane, which flies him, Nick Nack and Goodnight to his private island. Picking up Goodnight's tracking device, Bond flies a seaplane into Red Chinese waters, under the Chinese radar, and lands at Scaramanga's island. On arriving, Bond is welcomed by Scaramanga, who shows him the high-tech solar power plant he has taken over, the technology for which he intends to sell to the highest bidder. Whilst demonstrating the equipment, Scaramanga uses a powerful solar beam to destroy Bond's plane. Scaramanga then proposes a pistol duel with Bond on the beach; the two men later stand back to back and are ordered by Nick Nack to take twenty paces, but when Bond turns and fires, Scaramanga has vanished. Nick Nack leads Bond into Scaramanga's Funhouse where Bond poses as a mannequin of himself while Scaramanga walks by, taking him by surprise and killing him. Goodnight, in waylaying a Scaramanga henchman into a pool of liquid helium, upsets the balance of the solar plant, which begins to go out of control. Bond retrieves the Solex unit just before the island explodes, and they escape unharmed in Scaramanga's Chinese junk, later subduing Nick Nack who challenges them having smuggled himself aboard."
6226392	/m/0fxr93	In the Street	1948		16	"{""/m/02h40lc"": ""English Language""}"	"{""/m/09c7w0"": ""United States of America""}"	"{""/m/02hmvc"": ""Short Film"", ""/m/06ppq"": ""Silent film"", ""/m/0jtdp"": ""Documentary""}"	"In London, a golden bullet with James Bond's code ""007"" etched into its surface is received by MI6. It is believed that it was sent by famed assassin Francisco Scaramanga, who uses a golden gun, to intimidate the agent. Because of the perceived threat to the agent's life, M relieves Bond of a mission revolving around the work of a scientist named Gibson, thought to be in possession of information crucial to solving the energy crisis with solar power. Bond sets out unofficially to find Scaramanga. After retrieving a spent golden bullet from a belly dancer in Beirut and tracking its manufacturer to Macau, Bond sees Andrea Anders, Scaramanga's mistress, collecting golden bullets at a casino. Bond follows her to Hong Kong and in her Peninsula Hotel room pressures her to tell him about Scaramanga, his appearance and his plans; she directs him to the Bottoms Up Club. The club proves to be the location of Scaramanga's next 'hit', Gibson, from which Scaramanga's dwarf henchman Nick Nack steals the ""Solex agitator"", a key component of a solar power station. Before Bond can assert his innocence, however, Lieutenant Hip escorts him away from the scene, taking him to meet M and Q in a hidden headquarters in the wreck of the {{RMS}} in the harbour. M assigns 007 to retrieve the Solex agitator and assassinate Scaramanga. Bond then travels to Bangkok to meet Hai Fat, a wealthy Thai entrepreneur suspected of arranging Gibson's murder. Bond poses as Scaramanga, but his plan backfires because Scaramanga himself is being hosted at Hai Fat's estate. Bond is captured and placed in Fat's dojo, where the fighters are instructed to kill him. After escaping with the aid of Lt. Hip and his nieces, Bond speeds away on a khlong along the river and reunites with his British assistant Mary Goodnight. Hai Fat is subsequently killed by Scaramanga, who replaces Fat as the ""new Chairman of the board"" and takes the Solex. Anders visits Bond, revealing that she had sent the bullet to London and wants Bond to kill Scaramanga. In payment, she promises to hand the Solex over to him at a boxing venue the next day. At the match, Bond discovers Anders dead and meets Scaramanga. Bond spots the Solex on the floor and is able to smuggle it away to Hip, who passes it to Goodnight. Attempting to place a homing device on Scaramanga's car, she is locked into the vehicle's boot. Bond sees Scaramanga driving away and steals a showroom car to give chase, coincidentally with Sheriff J.W. Pepper seated within it. Bond and Pepper follow Scaramanga in a car chase across Bangkok, which concludes when Scaramanga's car transforms into a plane, which flies him, Nick Nack and Goodnight to his private island. Picking up Goodnight's tracking device, Bond flies a seaplane into Red Chinese waters, under the Chinese radar, and lands at Scaramanga's island. On arriving, Bond is welcomed by Scaramanga, who shows him the high-tech solar power plant he has taken over, the technology for which he intends to sell to the highest bidder. Whilst demonstrating the equipment, Scaramanga uses a powerful solar beam to destroy Bond's plane. Scaramanga then proposes a pistol duel with Bond on the beach; the two men later stand back to back and are ordered by Nick Nack to take twenty paces, but when Bond turns and fires, Scaramanga has vanished. Nick Nack leads Bond into Scaramanga's Funhouse where Bond poses as a mannequin of himself while Scaramanga walks by, taking him by surprise and killing him. Goodnight, in waylaying a Scaramanga henchman into a pool of liquid helium, upsets the balance of the solar plant, which begins to go out of control. Bond retrieves the Solex unit just before the island explodes, and they escape unharmed in Scaramanga's Chinese junk, later subduing Nick Nack who challenges them having smuggled himself aboard."
6227350	/m/0fxt14	Ranger Gone Bad	1996			{}	{}	"{""/m/01zhp"": ""Computer Animation"", ""/m/03btsm8"": ""Action/Adventure""}"	John, an eccentric music teacher, takes in Sebastian, a younger writer, ostensibly in an effort to help him, but is really attracted to him. When Sebastian starts dating a woman and it becomes serious, John starts a fight that ultimately results in Sebastian's accidental death. John then finds the manuscript of Sebastian's surprising, unpublished book and decides to publish it as his own.
6228904	/m/0fxwf1	The Last Movie	1971-09-29		108	"{""/m/02h40lc"": ""English Language""}"	"{""/m/09c7w0"": ""United States of America""}"	"{""/m/06nbt"": ""Satire"", ""/m/07s9rl0"": ""Drama"", ""/m/03k9fj"": ""Adventure"", ""/m/03pgfj"": ""New Hollywood""}"	"Kansas  is a stunt coordinator in charge of horses on a western being shot in a small Peruvian village. Following a tragic incident on the set where an actor is killed in a stunt, Kansas decides to quit the movie business and stay in Peru with a local woman. Kansas thinks he has found paradise, but is soon called in to help in a bizarre incident: the Peruvian natives are ""filming"" their own movie with ""cameras"" made of sticks, and acting out real western movie violence, as they don't understand movie fakery. The film touches on the ideas of fiction versus reality, especially in regards to cinema. The movie is presented in a way that challenges the viewer's traditional cinematic understanding of storytelling, by presenting the story in a non-chronological fashion, and by including several devices typically only seen behind the scenes of filmmaking , and the use of jarring jump cuts."
6231069	/m/0fx_4m	Wilder Napalm	1993		109	"{""/m/02h40lc"": ""English Language""}"	"{""/m/09c7w0"": ""United States of America""}"	"{""/m/06cvj"": ""Romantic comedy"", ""/m/02l7c8"": ""Romance Film"", ""/m/0hj3n2s"": ""Fantasy Comedy"", ""/m/01hmnh"": ""Fantasy"", ""/m/01z4y"": ""Comedy""}"	"Wallace  and Wilder Foudroyant  are brothers and pyrokinetics. Ever since a childhood tragedy where they accidentally killed a bum sleeping in a friend's ""secret clubhouse,"" they've kept their firestarting abilities a secret. Now that they're grown up and estranged, Wallace  wants to debut his talents on The David Letterman Show. Wilder has a dull job in a minuscule Kwik Foto booth at a dying mall and is a volunteer fireman. When Wallace brings the carnival to Wilder's Florida hometown, the tension between the brothers over Wilder's oversexed wife, Vida , explodes. Unable to convince Wilder to forgo his Bingo-calling on her first day of freedom after a year of house arrest for inadvertent arson, Vida goes off with Wally. They share a kiss at a miniature golf course which bursts into the flames of their passion. Returning home after his fire unit has extinguished the flames at the golf course, Wilder discovers Vida and Wally about to make love on the roof of the house trailer. Wally and Wilder fight it out, with Wally setting the trailer ablaze. All three are jailed, but Wally and Vida are bailed out by Wally's friend and carnival partner, Rex . In a deep slump, Wilder goes back to the Kwik Foto  while Vida stays at the firehouse. Wally goads him into fighting for Vida, and their climactic fight sets half the carnival's rides ablaze. The denouement shows Vida and Wilder  watching Wallace on a successful Letterman reappearance as Dr. Napalm."
6231202	/m/0fx_dp	Malta Story	1953		103	"{""/m/02h40lc"": ""English Language""}"	"{""/m/07ssc"": ""United Kingdom""}"	"{""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama"", ""/m/01g6gs"": ""Black-and-white"", ""/m/082gq"": ""War film""}"	In 1942, Britain is trying hard to keep Malta while invasion seems imminent and Italians and Germans are regularly bombing the airfields and towns regardless. The RAF fight to survive against the odds using the few fighter aircraft available. Flight Lt. Peter Ross , an archaeologist, is posted to Egypt but is stranded in Malta due to the air attacks. He is then asked to join the RAF squadron there as an air reconnaissance pilot. He meets Maria , a lovely Maltese girl working in the RAF operations room. The two fall in love and spend a few romantic hours in the Neolithic temples of Mnajdra and Ħaġar Qim on the island. In the meantime, the situation becomes desperate. Many civilians are buried daily under the rubble, and famine is threatening their survival, as relief convoys become easy prey to the numerous attacks by air. Peter proposes marriage to Maria although they realise that wartime is not favourable to love affairs, as her mother suggests. Nevertheless, the young couple remain hopeful of the future. In the meantime, Maria’s brother ([[Nigel Stock  is arrested while trying to infiltrate the island from Italy, obviously on a spying mission, for which he is expected to be executed. The plotline involving the character, Giuseppe Gonzar, has some parallels to the real story of Carmelo Borg Pisani. Maria’s mother lives a double drama. The island relies on the last few ships of a convoy for supplies. The scene of the heroic tanker SS Ohio  arriving half sunk in Valletta harbour is the apex of glory for the defenders and the island of Malta collectively receives the George Cross from Britain's King George VI. The RAF holds on, and, along with Royal Navy submarines, is eventually able to take the offensive, targeting enemy shipping on its way to Rommel in Libya. Many air raids take place either to defend the island with Spitfires or a number of attack aircraft, including Bristol Beaufighter fighter-bombers, Bristol Beaufort and Fairey Swordfish torpedo bombers, which succeed in sinking Italian tankers and warships. There comes the moment when the most important enemy convoy is on its way to Libya under cover of poor visibility. Peter's commanding officer  needs desperately to locate this target and orders him to find it at any cost. Peter, flying in his Spitfire, finally finds it, but has to stay close to keep contact. He is attacked by six Messerschmitt Bf 109Fs. Peter stays calm, but cannot escape his fate; he is shot down and killed, while Maria in the operations room listens helplessly to his radio transmissions. Later the next day, Maria sits by the beach, thinking of her beloved Peter.
