1245049	/m/04lqs5	Shreck	1990		75	"{""/m/02h40lc"": ""English Language""}"	"{""/m/09c7w0"": ""United States of America""}"	"{""/m/03npn"": ""Horror""}"	" Howard Langston  is a workaholic mattress salesman, who does not find time for his wife, Liz , and his young son, Jamie  - especially when compared to next door ""superdad"" divorcee, Ted Maltin , who continually puts Howard in a bad light. After missing Jamie's karate class, Howard resolves to redeem himself by fulfilling Jamie's ultimate Christmas wish: getting an action figure of Turbo-Man, a popular children's TV superhero on Christmas Eve to find the toy everyone's looking for. Along the way, Howard meets Myron Larabee ([[Sinbad , a postal worker dad with a rival ambition, and the two soon become bitter competitors in their race for the action figure. Also, during his search for the toy, Howard keeps running into Officer Alexander Hummell , a traffic cop who had earlier pulled him over for a traffic violation. After several failed attempts to find the toy in a store, Howard attempts to buy a Turbo-Man from a Mall of America Santa  who is actually the leader of a band of counterfeit toy makers. When he accuses the Santa of undermining the values of Christmas, Howard ends up in a brawl with the gang. Howard barely escapes when the police raid their warehouse and gets out by posing as an undercover detective. Later, Howard and Myron cross paths again and while they are drinking coffee at Mickey's Diner where Myron tells Howard about the time when his father was unable to get him a specific toy on Christmas. They hear on the KQRS radio station that the D.J.  is running a Turbo-Man competition when they get to the studio they find out they can only win a gift certificate. They are nearly arrested but Myron bluffs the police into backing off by threatening them with a package . Officer Hummell tries to open it and it blows up in his face. After his car is stripped by thieves, Howard is ultimately forced to return home empty-handed. Upon seeing Ted in his house placing the star on his tree, Howard gets angry and attempts to steal the Turbo-Man doll from Ted's house, destined for Ted's son Johnny , but changes his mind. Before he has a chance to replace the doll, he is caught by Ted and a disappointed Liz. Howard decides to join his family at the city's Wintertainment Parade, as he promised his son he would do. Meanwhile at the parade, Ted attempts to flirt with Liz, but she turns him down by hitting him with a thermos of eggnog. On arrival at the parade, Howard runs into Officer Hummell and accidentally drenches him with hot coffee. In the ensuing chase, Howard runs into a preparations room and is mistaken as a live action Turbo-Man stuntman in the parade. As the ""real"" Turbo-Man, he uses the opportunity to present the coveted limited-edition Turbo-Man doll to his son in the crowd. But before he can recognize his father, Jamie is chased around the parade by Myron who is dressed as Turbo-Man's arch enemy Dementor having caught and tied up the real actor  while Howard does his best to keep up, though with little skill in controlling the Turbo-Man equipment. Jamie is ultimately saved by Howard, who reveals himself to his son, Howard apologizes to Officer Hummell about everything, while Myron is escorted away by police, all the while ranting about how he will explain the situation to his son. Touched by Myron's undying dedication to his own son, Jamie gives the doll to him, and tells Howard that he does not need the doll since his father is ""the Real Turbo Man"". The crowd carries Howard off praising him for his heroic actions as Myron, Jamie, and Liz happily watch. Back at home, Howard puts the star on his Christmas tree, his tradition, and shares a happy moment with his family before realizing that through his quest to get a present for Jamie, he forgot to get Liz a present."
1245381	/m/04lrhf	Thumb Wars	1999		28	"{""/m/02h40lc"": ""English Language""}"	"{""/m/09c7w0"": ""United States of America""}"	"{""/m/0gf28"": ""Parody"", ""/m/02hmvc"": ""Short Film"", ""/m/06n90"": ""Science Fiction"", ""/m/03k9fj"": ""Adventure"", ""/m/01z4y"": ""Comedy""}"	" Howard Langston  is a workaholic mattress salesman, who does not find time for his wife, Liz , and his young son, Jamie  - especially when compared to next door ""superdad"" divorcee, Ted Maltin , who continually puts Howard in a bad light. After missing Jamie's karate class, Howard resolves to redeem himself by fulfilling Jamie's ultimate Christmas wish: getting an action figure of Turbo-Man, a popular children's TV superhero on Christmas Eve to find the toy everyone's looking for. Along the way, Howard meets Myron Larabee ([[Sinbad , a postal worker dad with a rival ambition, and the two soon become bitter competitors in their race for the action figure. Also, during his search for the toy, Howard keeps running into Officer Alexander Hummell , a traffic cop who had earlier pulled him over for a traffic violation. After several failed attempts to find the toy in a store, Howard attempts to buy a Turbo-Man from a Mall of America Santa  who is actually the leader of a band of counterfeit toy makers. When he accuses the Santa of undermining the values of Christmas, Howard ends up in a brawl with the gang. Howard barely escapes when the police raid their warehouse and gets out by posing as an undercover detective. Later, Howard and Myron cross paths again and while they are drinking coffee at Mickey's Diner where Myron tells Howard about the time when his father was unable to get him a specific toy on Christmas. They hear on the KQRS radio station that the D.J.  is running a Turbo-Man competition when they get to the studio they find out they can only win a gift certificate. They are nearly arrested but Myron bluffs the police into backing off by threatening them with a package . Officer Hummell tries to open it and it blows up in his face. After his car is stripped by thieves, Howard is ultimately forced to return home empty-handed. Upon seeing Ted in his house placing the star on his tree, Howard gets angry and attempts to steal the Turbo-Man doll from Ted's house, destined for Ted's son Johnny , but changes his mind. Before he has a chance to replace the doll, he is caught by Ted and a disappointed Liz. Howard decides to join his family at the city's Wintertainment Parade, as he promised his son he would do. Meanwhile at the parade, Ted attempts to flirt with Liz, but she turns him down by hitting him with a thermos of eggnog. On arrival at the parade, Howard runs into Officer Hummell and accidentally drenches him with hot coffee. In the ensuing chase, Howard runs into a preparations room and is mistaken as a live action Turbo-Man stuntman in the parade. As the ""real"" Turbo-Man, he uses the opportunity to present the coveted limited-edition Turbo-Man doll to his son in the crowd. But before he can recognize his father, Jamie is chased around the parade by Myron who is dressed as Turbo-Man's arch enemy Dementor having caught and tied up the real actor  while Howard does his best to keep up, though with little skill in controlling the Turbo-Man equipment. Jamie is ultimately saved by Howard, who reveals himself to his son, Howard apologizes to Officer Hummell about everything, while Myron is escorted away by police, all the while ranting about how he will explain the situation to his son. Touched by Myron's undying dedication to his own son, Jamie gives the doll to him, and tells Howard that he does not need the doll since his father is ""the Real Turbo Man"". The crowd carries Howard off praising him for his heroic actions as Myron, Jamie, and Liz happily watch. Back at home, Howard puts the star on his Christmas tree, his tradition, and shares a happy moment with his family before realizing that through his quest to get a present for Jamie, he forgot to get Liz a present."
1245739	/m/04lsbv	Heimat	1984-09-16		900	"{""/m/04306rv"": ""German Language""}"	"{""/m/0345h"": ""Germany""}"	"{""/m/07s9rl0"": ""Drama""}"	Heimat 3 Episode List # The Happiest People in the World  # The World Champions  # The Russians are Coming  # Everyone's Doing Well  # The Heirs  # Farewell to Schabbach
1245870	/m/04n7n5z	It's Pat	1995-08-18	60822	78	"{""/m/02h40lc"": ""English Language"", ""/m/0t_2"": ""American English""}"	"{""/m/09c7w0"": ""United States of America""}"	"{""/m/0hj3mz5"": ""Comedy of Errors"", ""/m/01z4y"": ""Comedy"", ""/m/09q17"": ""Slapstick""}"	"Pat Riley  is an obnoxious job-hopper of indeterminable sex who is searching for a steady foundation in his/her life. Pat encounters Chris , a person of similarly indeterminable sex, and the two fall in love and get engaged. Meanwhile, Pat's neighbor, Kyle Jacobsen , develops an unhealthy obsession with unveiling Pat's sex and begins stalking him/her. Kyle sends in a tape of Pat performing karaoke to a TV show called America's Creepiest People, bringing him/her to the attention of the band Ween, who features him/her in one of their performances playing the tuba. Pat becomes distraught when he/she learns that Ween intended to only use him/her for one gig, then breaks up with Chris, and discovers that his/her laptop diary has been stolen. Later, it turns out that Kyle stole Pat's diary, and he tries coercing Pat into revealing the computer's password so he can access the files. Pat's only answer is that the word is in the dictionary. Kyle then begins typing in every single word in the dictionary. Meanwhile, Pat is harassed by a gang of thugs intent on discovering his/her sex, and Pat becomes distraught over his/her androgynous nature. He/she goes to complain to his/her friend, Kathy , host of a radio talk show and therapist, but the station fires Kathy and hires Pat due to his/her acerbic reactions to call-in listeners. Kyle ends up going through the entire dictionary until he reaches the last word, ""zythum"" , which is the password. After reading through the diary, he discovers no new information in regards to Pat's gender, and finally snaps. Kyle calls Pat on his/her radio show, and tells him/her to meet him at the Ripley's Believe It or Not! Museum if Pat ever wants to see his/her laptop again. Pat arrives to find Kyle dressed exactly like him/her. Kyle demands that Pat remove his/her clothes, and Pat runs off into a Ween concert. After Kyle corners him/her on a catwalk, Pat falls and his/her clothes get caught on a hook, tearing off his/her pants and lowering him/her in front of the cheering audience . Kyle is subsequently taken away by security guards. Pat then runs to see Chris just as he/she is leaving on an ocean liner, and the two get married in an epilogue."
1245942	/m/04lsv2	Mädchen in Uniform	1931-11-27		89	"{""/m/04306rv"": ""German Language""}"	"{""/m/084n_"": ""Weimar Republic"", ""/m/0345h"": ""Germany""}"	"{""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama""}"	"Pat Riley  is an obnoxious job-hopper of indeterminable sex who is searching for a steady foundation in his/her life. Pat encounters Chris , a person of similarly indeterminable sex, and the two fall in love and get engaged. Meanwhile, Pat's neighbor, Kyle Jacobsen , develops an unhealthy obsession with unveiling Pat's sex and begins stalking him/her. Kyle sends in a tape of Pat performing karaoke to a TV show called America's Creepiest People, bringing him/her to the attention of the band Ween, who features him/her in one of their performances playing the tuba. Pat becomes distraught when he/she learns that Ween intended to only use him/her for one gig, then breaks up with Chris, and discovers that his/her laptop diary has been stolen. Later, it turns out that Kyle stole Pat's diary, and he tries coercing Pat into revealing the computer's password so he can access the files. Pat's only answer is that the word is in the dictionary. Kyle then begins typing in every single word in the dictionary. Meanwhile, Pat is harassed by a gang of thugs intent on discovering his/her sex, and Pat becomes distraught over his/her androgynous nature. He/she goes to complain to his/her friend, Kathy , host of a radio talk show and therapist, but the station fires Kathy and hires Pat due to his/her acerbic reactions to call-in listeners. Kyle ends up going through the entire dictionary until he reaches the last word, ""zythum"" , which is the password. After reading through the diary, he discovers no new information in regards to Pat's gender, and finally snaps. Kyle calls Pat on his/her radio show, and tells him/her to meet him at the Ripley's Believe It or Not! Museum if Pat ever wants to see his/her laptop again. Pat arrives to find Kyle dressed exactly like him/her. Kyle demands that Pat remove his/her clothes, and Pat runs off into a Ween concert. After Kyle corners him/her on a catwalk, Pat falls and his/her clothes get caught on a hook, tearing off his/her pants and lowering him/her in front of the cheering audience . Kyle is subsequently taken away by security guards. Pat then runs to see Chris just as he/she is leaving on an ocean liner, and the two get married in an epilogue."
1246210	/m/04lt8v	In the Game	2004		30	{}	{}	"{""/m/02hmvc"": ""Short Film"", ""/m/05p553"": ""Comedy film""}"	"Pat Riley  is an obnoxious job-hopper of indeterminable sex who is searching for a steady foundation in his/her life. Pat encounters Chris , a person of similarly indeterminable sex, and the two fall in love and get engaged. Meanwhile, Pat's neighbor, Kyle Jacobsen , develops an unhealthy obsession with unveiling Pat's sex and begins stalking him/her. Kyle sends in a tape of Pat performing karaoke to a TV show called America's Creepiest People, bringing him/her to the attention of the band Ween, who features him/her in one of their performances playing the tuba. Pat becomes distraught when he/she learns that Ween intended to only use him/her for one gig, then breaks up with Chris, and discovers that his/her laptop diary has been stolen. Later, it turns out that Kyle stole Pat's diary, and he tries coercing Pat into revealing the computer's password so he can access the files. Pat's only answer is that the word is in the dictionary. Kyle then begins typing in every single word in the dictionary. Meanwhile, Pat is harassed by a gang of thugs intent on discovering his/her sex, and Pat becomes distraught over his/her androgynous nature. He/she goes to complain to his/her friend, Kathy , host of a radio talk show and therapist, but the station fires Kathy and hires Pat due to his/her acerbic reactions to call-in listeners. Kyle ends up going through the entire dictionary until he reaches the last word, ""zythum"" , which is the password. After reading through the diary, he discovers no new information in regards to Pat's gender, and finally snaps. Kyle calls Pat on his/her radio show, and tells him/her to meet him at the Ripley's Believe It or Not! Museum if Pat ever wants to see his/her laptop again. Pat arrives to find Kyle dressed exactly like him/her. Kyle demands that Pat remove his/her clothes, and Pat runs off into a Ween concert. After Kyle corners him/her on a catwalk, Pat falls and his/her clothes get caught on a hook, tearing off his/her pants and lowering him/her in front of the cheering audience . Kyle is subsequently taken away by security guards. Pat then runs to see Chris just as he/she is leaving on an ocean liner, and the two get married in an epilogue."
1246278	/m/04ltcz	Batman & Mr. Freeze: SubZero	1998-03-17		67	"{""/m/02h40lc"": ""English Language""}"	"{""/m/09c7w0"": ""United States of America""}"	"{""/m/04pbhw"": ""Superhero movie"", ""/m/0btmb"": ""Superhero"", ""/m/0hcr"": ""Animation"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/01hmnh"": ""Fantasy"", ""/m/0hqxf"": ""Family Film"", ""/m/02kdv5l"": ""Action""}"	"Since his last encounter against Batman, Mr. Freeze has found a home in the Arctic and started a family  with the still cryogenically-encased Nora, an Inuit boy named Kunac, and two pet polar bears, Hotchka and Shaka. Nora's condition begins to rapidly deteriorate due to a submarine accidentally emerging from underwater directly underneath them, shattering her containment vessel. Freeze returns to Gotham City with his companions, and enlists the help of Dr. Gregory Belson to find a cure. Belson determines that Nora needs an organ transplant, but due to her rare blood type there are no suitable donors available. Freeze declares that they will use a live donor, even if it means the donor will die in the process. Belson is at first reluctant to kill an innocent girl, but Freeze bribes him with a gold nugget and even more gold from an entire vein in the Arctic that will put an end to Belson's financial problems. Barbara Gordon  is a perfect match, and Freeze learns from her roommate that she is at a restaurant with her boyfriend, Dick Grayson ([[Robin . Freeze attacks the restaurant and kidnaps Barbara, taking her to an abandoned oil rig where he and Belson are hiding. Freeze and Belson explain the situation to Barbara, who claims that she is willing to help Nora for the ""blood transfusion"", but not at the oil rig, prompting Freeze to keep Barbara imprisoned. When the time for the operation comes, Barbara realizes that they are lying when they say she will need to be put under for a mere transfusion and escapes with the help of Kunac. Belson gives pursuit and almost catches her, before the arrival of Batman and Robin. Freeze follows, and in the ensuing confrontation, Belson accidentally shoots one of the fuel tanks and starts a rapidly-spreading fire as Freeze traps Batman and Robin. Freeze insists that Belson perform the operation, despite the oil rig blazing and ready to explode, but Belson betrays Freeze and attempts to escape alone, only to be killed by falling wreckage. Freeze's leg is broken, but he tells Batman to save Nora and Kunac first, along with Barbara. Nora, Kunac and Barbara are taken to safety in the Batwing with the help of Robin, but Batman fails to save the weakened Freeze in time, as the platform collapses beneath them, hitting him in the shoulder, and sending Freeze plummeting into the ocean below. Batman manages to get back to the Batwing and get aboard just before the oil rig finally explodes, but Freeze escapes just in time, holding onto the swimming Hotchka and Shaka. Freeze then returns with his polar bears to the Arctic to resume his life alone, having frozen his leg in an ice cast. He sees on a television in a research station that Nora has been revived after an organ transplant operation funded by Wayne Enterprises, moving him to tears of joy."
1246394	/m/04ltlj	Mary Shelley's Frankenstein	1994-11-04	112006296	123	"{""/m/02h40lc"": ""English Language""}"	"{""/m/09c7w0"": ""United States of America"", ""/m/03_3d"": ""Japan""}"	"{""/m/01jfsb"": ""Thriller"", ""/m/06n90"": ""Science Fiction"", ""/m/03npn"": ""Horror"", ""/m/0hj3n4p"": ""Gothic Film"", ""/m/0hj3m_q"": ""Creature Film"", ""/m/07s9rl0"": ""Drama"", ""/m/0gw5n2f"": ""Japanese Movies"", ""/m/02l7c8"": ""Romance Film"", ""/m/0hj3m_c"": ""Costume Horror""}"	"The film opens with a few words by Mary Shelley: :I busied myself to think of a story, which would speak to the mysterious fears. heare you are, said Mary Shelly of our nature and awaken thrilling horror. One to make the reader dread to look around, to curdle the blood, and quicken the beatings of the heart. The film begins in the year 1794. Captain Robert Walton  leads a daring expedition to reach the North Pole. While their ship is trapped in the ice of the Arctic Sea, Walton and his men discover a man traveling across the Arctic on his own. In the distance, a loud moaning can be heard. When the man sees how obsessed Walton is with reaching the North Pole he asks, ""Do you share my madness?"" The man then reveals that his name is Victor Frankenstein  and begins his tale. The film flashes back to Victor's childhood in Geneva as the son of the wealthy Baron and Caroline Frankenstein . At one point in his childhood Victor's parents adopted Elizabeth , who would become the love of Victor's life. Years later Victor's mother dies giving birth to his brother William. Sometime before going off to the university at Ingolstadt, a grief-stricken Victor vows on his mother's grave that he will find a way to conquer death. On the night of his graduation Victor and Elizabeth promised to wed when Victor returns from his studies. At university, Victor's previous studies with the works of alchemists such as Paracelsus, Albertus Magnus, and Cornelius Agrippa make him unpopular with certain professors. However he finds a friend in Henry Clerval  and a mentor in Professor Waldman . Victor comes to believe that the only way to cheat death is to create life. At this point Professor Waldman tells Victor not to follow through with his theory; he tested it once, but he ended his experiments because they resulted in an ""abomination."" While performing vaccinations, Professor Waldman is murdered by a patient who thinks the doctors are trying to poison him. After Waldman was buried, Victor breaks into Waldman's laboratory, takes Waldman's notes on the experiments, and starts using them to work on his own creation. Victor spends months in his apartment working on creating a living, breathing creature. Using dead body parts from various sources, including Waldman's own brain & the body of the murderer, he begins piecing a creature together. Victor is so obsessed with his work that not even a cholera outbreak tears him from it. Late one night, Victor finally gives his creation life, but he recoils from it in horror and renounces his experiments. That night, the creature  escapes Victor's apartment, running off to the wilderness. He spends months hiding in the woods, living in an unwitting family's barn. As time progresses, the creature learns to read and speak. Eventually the creature tries to win the family's love, but his efforts are in vain. Through the journal the creature finds in the coat that he took from Victor's apartment he learns of the circumstances of his creation and that Victor Frankenstein is responsible. He then burns down the family's abandoned cottage and heads to Geneva, vowing revenge on his creator. Victor, who believes his creation destroyed, returns to Geneva with the intent of marrying Elizabeth. He finds there that his little brother William  has been murdered. Justine Moritz , a servant of the Frankenstein household, is framed for the crime and hanged. That night Victor is approached by his creation, who tells him to meet him on the mountain. Realizing that the creature murdered his brother, Victor goes with the intent of destroying his creation, but is no match for his enhanced speed and strength. Rather than killing his creator, the creature insists that Victor make a bride for him. If he does this, then he promises to quit humanity forever with Victor never having to see him again. To ensure the safety of the rest of his family, Victor begins gathering the tools he used to create life, but when the creature insists he use Justine's body to make the bride, Victor breaks his promise. Enraged, the creature once more vows revenge, saying, ""If you deny me my wedding night, I will be with you on yours!"" Victor and Elizabeth are married. En route to their honeymoon, Victor and Elizabeth are flanked by body guards. Meanwhile Victor's father dies while the creature watches over him. That night Victor takes every precaution to defend his new family, but the creature finds them anyway and gains access to Elizabeth's room. He uses his hand to prevent her crying out, then despite her pleas he kills her by ripping out her heart as Victor searches the house, just before Victor comes back to find the monster holding Elizabeth's heart saying, ""I keep my promises!"" He tosses Elizabeth's body off the bed; her head slams into a nearby table, and her hair is set aflame by candles there. The creature flees out the window amidst gunfire. Victor frantically extinguishes the fire. Victor races home to bring Elizabeth back to life. Repulsed by what he intends to do, Henry tries to stop him. Victor argues that his father would have done the same for his mother. After Henry tells him that Baron Frankenstein is dead, Victor believes there is nothing left to lose. ""Nothing but your soul,"" Henry replies. Once he stitches Elizabeth back together using parts from Justine, Elizabeth awakes. Victor has a short lived joy having her come back to life. The monster arrives and is expecting his repayment. Victor and the monster then fight for her affections, but are cut short by Elizabeth realizing her hideous form and burning the mansion to the ground. The story returns to the Arctic Circle. Victor tells Walton that he has been pursuing his creation for months with the intent of killing him. Soon after relating his story, Victor succumbs to pneumonia and dies. After a word with his crew, Walton hears a noise coming from the room he left Frankenstein's body in. There they find the creature weeping over his creator's dead body. They take Frankenstein's body and prepare a funeral pyre for him. The ceremony is interrupted when the ice around the ship begins to crack. The creature takes the torch and finishes the ceremony, burning himself alive with his creator's body. Walton, having seen the result of Frankenstein's obsession, puts his own aside and orders the ship to return home."
1246454	/m/04lts8	Born Innocent	1974-09-10		99	"{""/m/02h40lc"": ""English Language""}"	"{""/m/09c7w0"": ""United States of America""}"	"{""/m/0lsxr"": ""Crime Fiction"", ""/m/07s9rl0"": ""Drama"", ""/m/01lrrt"": ""Melodrama"", ""/m/0d1w9"": ""Prison"", ""/m/015w9s"": ""Television movie""}"	Linda Blair (fresh off her success with [[The Exorcist  stars as a 14-year-old runaway who, after getting arrested one too many times, is sentenced to do time in a girls juvenile detention center, which doubles as a reform school for the girls. Blair's character, Christine Parker, comes from an abusive home. Her father  beat her on a regular basis, which caused Chris to run away many times. Her mother  is just as troubled as Chris is; unfeeling, sitting in her recliner, watching television and smoking cigarettes all day, and in denial to what her husband is doing. While the movie had a morality play tone, calling attention to the harsh conditions of juvenile detention centers, it also blamed society for Christine's downfall. All through the movie, Chris' social worker never realizes that her parents caused her to run away and the juvenile justice system focused all the blame and punishment on Christine for her bad behavior. With the exception of one dedicated counselor , the reform school personnel were mostly apathetic and allowed an unhealthy, destructive culture to fester in the school. By the very end of the movie, despite the counselor's best efforts to help Christine talk about her problems, she watched helplessly as an innocent, decent girl is transformed into a violent, pathological, manipulaive and cold person with no longer having any guilt or remorse for her actions.
1246480	/m/04ltx7	Leonard Part 6	1987-12-18	4615255	85	"{""/m/02h40lc"": ""English Language""}"	"{""/m/09c7w0"": ""United States of America""}"	"{""/m/0gf28"": ""Parody"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/05p553"": ""Comedy film"", ""/m/02kdv5l"": ""Action"", ""/m/0bkbm"": ""Spy""}"	Bill Cosby plays Leonard Parker, a former CIA spy. According to the opening sequence of the movie, the title refers to the idea that this film is actually the sixth installment of a series of films featuring the adventures of Leonard, as parts one through five were locked up in the interests of world security. The movie starts with Parker being re-recruited by his former employers in the CIA to save the world from an evil vegetarian who brainwashes animals to kill people. The film ends with Leonard infiltrating the vegetarian base, fending off the vegetarians with magic meat he received from a Gypsy, freeing the captive animals and flooding the base using Alka-Seltzer. He escapes by riding an ostrich on the roof of the building, with the ostrich flying him down.
