2332626	/m/074f59	Nirvana Street Murder	1990		75	"{""/m/02h40lc"": ""English Language""}"	"{""/m/0chghy"": ""Australia""}"	"{""/m/01z4y"": ""Comedy""}"	Les Carabiniers  tells the story of two poor men called to serve in battle, lured by promises of the world’s riches. Ulysses  and Michelangelo  receive letters from the king of their fictional country that allow them to have complete freedom from consequence while fighting in the war, in return for anything they desire —swimming pools, Maseratis, women— at the enemy’s expense. Their wives, Venus and Cleopatra  encourage them to fight when they hear about the riches. They leave and cross the battlefields and villages, destroying and pillaging as they wish. The pair’s exploits are recounted through postcards sent to their wives, telling tales of the horrors of battle. The previously idealistic idea that the men have of war disintegrates, as they are still poor and now wounded. They return home with a suitcase full of postcards of the splendors of the world that they have fought for, and are told by army officials that they must wait until the war ends to receive their pay. One day, the sky explodes with sparks, and the couples race into town, believing that the war has ended. Ulysses and Michelangelo are informed by their superiors that their king has lost the war, and that all of the war criminals must be punished. The two men are then shot for their crimes.
2332630	/m/074f5_	Une femme coquette	1955		10	"{""/m/064_8sq"": ""French Language""}"	"{""/m/0f8l9c"": ""France""}"	"{""/m/02hmvc"": ""Short Film"", ""/m/01z4y"": ""Comedy"", ""/m/01g6gs"": ""Black-and-white""}"	Les Carabiniers  tells the story of two poor men called to serve in battle, lured by promises of the world’s riches. Ulysses  and Michelangelo  receive letters from the king of their fictional country that allow them to have complete freedom from consequence while fighting in the war, in return for anything they desire —swimming pools, Maseratis, women— at the enemy’s expense. Their wives, Venus and Cleopatra  encourage them to fight when they hear about the riches. They leave and cross the battlefields and villages, destroying and pillaging as they wish. The pair’s exploits are recounted through postcards sent to their wives, telling tales of the horrors of battle. The previously idealistic idea that the men have of war disintegrates, as they are still poor and now wounded. They return home with a suitcase full of postcards of the splendors of the world that they have fought for, and are told by army officials that they must wait until the war ends to receive their pay. One day, the sky explodes with sparks, and the couples race into town, believing that the war has ended. Ulysses and Michelangelo are informed by their superiors that their king has lost the war, and that all of the war criminals must be punished. The two men are then shot for their crimes.
2332639	/m/074f70	Une histoire d'eau	1961-03-03		12	"{""/m/064_8sq"": ""French Language""}"	"{""/m/0f8l9c"": ""France""}"	"{""/m/02hmvc"": ""Short Film"", ""/m/01g6gs"": ""Black-and-white""}"	Set and filmed in Brunswick, a Melbourne suburb, it deals with a humble chef, Carl  who gets a job at a sleazy nightclub owned by Yanni Voulgaris . He begins a relationship with the Greek-Australian barmaid, Sophie , which soon brings him into trouble with his employers and her strict father. His drug dealing co-worker, Mustafa , is beaten up by the Greek-Australian owners. Thinking Carl told them, Mustafa attacks Carl. Carl accidentally stabs and kills him. He calls his friend, Dave ([[John Clarke , a grave digger, and they bury Mustafa. This leads to one of the most famous scenes in the film - Dave's idea that they bury the body in the opened grave of someone else whose husband will be buried above her the following day. Dave expects the coffin of the deceased to be comparatively empty, given how long it has been since she died. When he finds that the rate of decomposition is not what he expects, he begins to stomp and crush her body to make some room.  Later, Mustafa's wife and son come to the restaurant and ask Carl if they know what happened to Mustafa. Carl denies having any knowledge and is wracked with guilt. He gives Mustafa's pay to his wife, even though Dave tells him that it might make him suspect. Later Mustafa's son sees him at a pool with Sophie. Knowing that Sophie is also having a relationship with one of the Greek owners, Mustafa's Turkish friends confront Carl. Believing the Greek owners to be responsible, they get their revenge on them, ironically killing the one who was originally responsible for beating Mustafa in the first place. Carl leaves his job and is later comforted when he sees Mustafa in the church  who offers him a friendly handshake. After his domineering mother suffers a stroke and is left a quadraplegic, Carl marries Sophie, despite her father's protests and the final scene from their wedding is reminiscent of the last supper.
2332654	/m/074f8f	Le Petit Soldat	1960		88	"{""/m/064_8sq"": ""French Language""}"	"{""/m/0f8l9c"": ""France""}"	"{""/m/03q4nz"": ""World cinema"", ""/m/07s9rl0"": ""Drama"", ""/m/03mqtr"": ""Political drama"", ""/m/01g6gs"": ""Black-and-white""}"	During the Algerian War, Bruno Forestier lives in Geneva to escape the enlistment in France. Working for French intelligence, he is ordered to kill Palivoda, who is pro-FLN , to prove he is not a double agent. Refusal and hesitation keep him from carrying out the assassination. Meanwhile, he meets and falls in love with Véronica Dreyer, who helped the FLN. Bruno plans to leave with her for Brazil, but is captured and tortured by Algerian revolutionaries. He escapes, and agrees to kill Palivoda for the French in exchange for passage to Brazil for himself and Veronica. However, the French discover Veronica's ties to the FLN, and torture her to death.
2332775	/m/074fhl	Fidel	2002-01-27		200	"{""/m/02h40lc"": ""English Language""}"	"{""/m/09c7w0"": ""United States of America""}"	"{""/m/03bxz7"": ""Biographical film"", ""/m/07s9rl0"": ""Drama"", ""/m/03mqtr"": ""Political drama"", ""/m/015w9s"": ""Television movie""}"	The film is almost documentary in its portrayal of facts. It claims to be based strongly on facts, apart from some adaptations like merging various characters into one. After two hours the movie changes dramatically. The first two hours are about the six years before the fall of Batista's dictatorship. The last hour is about the 40 years after that. Consequently the presentation of facts is very sketchy, many things are left out, and the order of events is not always correct. The mood changes as well &ndash; the beginning is suspiciously positive, but after the Revolutionaries take over, almost everything is put in a negative light. Castro is shown as still willing but also stupid, using illogical reasonings which are not consistent with someone who has a degree in Law. There are also several suggestions that Castro lost the trust of the people and lost contact with the people. In the first two hours Castro regularly distances himself from Communism and Communists, but after the take-over, the film suggests that Castro had always aspired a Marxist-Leninist State.
2332890	/m/074ftj	Les Patterson Saves the World	1987-04-09		98	"{""/m/02h40lc"": ""English Language""}"	"{""/m/0chghy"": ""Australia""}"	"{""/m/01z4y"": ""Comedy""}"	The uncouth Sir Les Patterson, played by Barry Humphries, teams up with Dame Edna Everage  to save the world from a virulent bioterror attack ordered by Colonel Richard Godowni of the Gulf State of Abu Niveah.
2332911	/m/074fx1	I.Q.	1994-12-25	26381221	95	"{""/m/02h40lc"": ""English Language""}"	"{""/m/09c7w0"": ""United States of America""}"	"{""/m/06cvj"": ""Romantic comedy"", ""/m/04xvlr"": ""Period piece"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film""}"	An amiable garage mechanic, Ed Walters , meets Catherine Boyd , a beautiful Princeton University mathematics doctoral candidate, as she comes into the garage, accompanied by her stiff and fussy English fiancé, experimental psychology professor James Moreland . There is an immediate connection, but she refuses to acknowledge it. Finding a watch she left at the garage, Ed travels to her address and finds himself face to face with Albert Einstein , who is Catherine's uncle. Albert, portrayed as a fun-loving genius who along with his mischievous friends, fellow scientists Nathan Liebknecht , Kurt Gödel , and Boris Podolsky , sees Ed as someone who would be better suited for Catherine. The four of them attempt to help Ed look and sound more like a scientist , while at the same time trying to convince Catherine that life is not all about the mind but about the heart as well. This is intended to be Einstein's most enduring legacy to his niece as he realizes that he'll not be available for her for very much longer. Catherine eventually sees through the ruse, but falls for Ed anyway. The very last image in the movie is of a smiling Albert Einstein using a small telescope to spy on the two young moonstruck lovers as they take delight in each other's company.
2334223	/m/074jqq	Do You Speak American?				{}	"{""/m/09c7w0"": ""United States of America""}"	"{""/m/0jtdp"": ""Documentary""}"	An amiable garage mechanic, Ed Walters , meets Catherine Boyd , a beautiful Princeton University mathematics doctoral candidate, as she comes into the garage, accompanied by her stiff and fussy English fiancé, experimental psychology professor James Moreland . There is an immediate connection, but she refuses to acknowledge it. Finding a watch she left at the garage, Ed travels to her address and finds himself face to face with Albert Einstein , who is Catherine's uncle. Albert, portrayed as a fun-loving genius who along with his mischievous friends, fellow scientists Nathan Liebknecht , Kurt Gödel , and Boris Podolsky , sees Ed as someone who would be better suited for Catherine. The four of them attempt to help Ed look and sound more like a scientist , while at the same time trying to convince Catherine that life is not all about the mind but about the heart as well. This is intended to be Einstein's most enduring legacy to his niece as he realizes that he'll not be available for her for very much longer. Catherine eventually sees through the ruse, but falls for Ed anyway. The very last image in the movie is of a smiling Albert Einstein using a small telescope to spy on the two young moonstruck lovers as they take delight in each other's company.
2337008	/m/074qrf	Walkout	2006-03-18		110	"{""/m/02h40lc"": ""English Language""}"	"{""/m/09c7w0"": ""United States of America""}"	"{""/m/07s9rl0"": ""Drama"", ""/m/06lbpz"": ""Social problem film"", ""/m/01f9r0"": ""Docudrama"", ""/m/015w9s"": ""Television movie""}"	High school student Paula Crisostomo , is tired of being treated unequally. She meets a group of student activists from around East Los Angeles and they decide to try to change the way students are treated. They are punished for speaking Spanish in school, their bathrooms are locked during lunch, they are forced to do janitorial work as a punishment and many in the high school administrations actively dissuade the less promising students from attending college. Inspired by her Chicano teacher Sal Castro  and despite opposition from her father , Paula joins in and helps hand out surveys to students to suggest improvements to the schools. Each East LA high school has two or three students who are in the group; Paula particularly becomes interested in Robert . However, the school board refuses to consider the suggestions so Paula urges the students to walk out of school. The police find out and the principal threatens to expel Paula if she walks out. 5 East LA schools successfully walk out and the school board says they might consider their demands, but Paula's father throws her out of the house for her role in the walkout. The students decide to walk out in only half of the schools the next day, but the police arrest and beat the protesters. None of the footage appears on the news and the students are painted as violent agitators with Communist ties. Paula decides to invite the students' families to the protests, hoping their presence will deter police brutality. When the students walk out again their families come to support them and it appears that they have won when the school board agrees to hear their complaints. Paula invites Robert to prom, but while she is getting ready the police suddenly arrest 12 of the leaders of the student movement, When Paula goes to Sal for advice she discovers that Robert  has arrested him. The students are charged with conspiracy to disrupt a school with a maximum penalty of 66 years. Paula is defeated, but her father urges her not to give up and she helps to stage a massive protest outside the jail. Robert is on duty there and tries to stop her, but she continues leading the crowd until all 12 students and Sal are released.
2337131	/m/074qy9	Split Second	1992-05-01	5430822	90	"{""/m/02h40lc"": ""English Language""}"	"{""/m/07ssc"": ""United Kingdom""}"	"{""/m/0g092b"": ""Monster movie"", ""/m/06n90"": ""Science Fiction"", ""/m/0219x_"": ""Indie""}"	High school student Paula Crisostomo , is tired of being treated unequally. She meets a group of student activists from around East Los Angeles and they decide to try to change the way students are treated. They are punished for speaking Spanish in school, their bathrooms are locked during lunch, they are forced to do janitorial work as a punishment and many in the high school administrations actively dissuade the less promising students from attending college. Inspired by her Chicano teacher Sal Castro  and despite opposition from her father , Paula joins in and helps hand out surveys to students to suggest improvements to the schools. Each East LA high school has two or three students who are in the group; Paula particularly becomes interested in Robert . However, the school board refuses to consider the suggestions so Paula urges the students to walk out of school. The police find out and the principal threatens to expel Paula if she walks out. 5 East LA schools successfully walk out and the school board says they might consider their demands, but Paula's father throws her out of the house for her role in the walkout. The students decide to walk out in only half of the schools the next day, but the police arrest and beat the protesters. None of the footage appears on the news and the students are painted as violent agitators with Communist ties. Paula decides to invite the students' families to the protests, hoping their presence will deter police brutality. When the students walk out again their families come to support them and it appears that they have won when the school board agrees to hear their complaints. Paula invites Robert to prom, but while she is getting ready the police suddenly arrest 12 of the leaders of the student movement, When Paula goes to Sal for advice she discovers that Robert  has arrested him. The students are charged with conspiracy to disrupt a school with a maximum penalty of 66 years. Paula is defeated, but her father urges her not to give up and she helps to stage a massive protest outside the jail. Robert is on duty there and tries to stop her, but she continues leading the crowd until all 12 students and Sal are released.
