7292243	/m/0kv464	Voyage to the Outer Planets	2003			{}	{}	"{""/m/0424mc"": ""Experimental film""}"	"In a small suburban town, a group of college students visit a mysterious wax museum, where they encounter several morbid displays, all of which contain stock characters from the horror genre. Two of the students Tony and China enter two separate waxwork displays. Tony is in a cabin where a werewolf attacks him. A hunter and his son come, suppressing their fear. The son fails and is torn in two, while the hunter shoots Tony as he begins the transform. China is sent to a Gothic castle, where vampires attack her and Count Dracula turns her into a vampire. Two of the other students, Mark and Sarah, leave the waxwork unscathed, but are chagrined by the disappearance of their friends. The disappearances continue, and extend to a pair investigating police detectives, one who is trapped in an exhibit of The Mummy, the other is murdered by one of the butlers. Mark takes Sarah to the attic of his house, where he shows her an old newspaper detailing the murder of his grandfather ; the only suspect was David Lincoln, his chief assistant, whose photograph closely resembles the waxwork owner. The two then consult the wheelchair-bound Sir Wilfred, a friend of Mark's grandfather, who explains how he and Mark's grandfather collected trinkets from ""eighteen of the most evil people who ever lived"" and that Lincoln stole the artifacts; Lincoln, having sold his soul to the devil, wants to bring their previous owners to life by creating some wax effigies and feeding them the souls of victims, a concept taken from voodoo. Providing all eighteen with a victim would bring about the ""voodoo end of the world, when the dead shall rise, and consume all things"". On the advice of Sir Wilfred, Mark and Sarah enter the waxwork at night and douse the museum with gasoline. However, Sarah is lured into the display of the Marquis de Sade, and Mark is pushed into a zombie display by the waxwork's two butlers. Mark is approached by a horde of zombies, but finds that if he does not believe in the monsters, then they do not exist and cannot harm him. Mark finds his way out of the display and into the Marquis de Sade exhibit, where he rescues Sarah, while the Marquis vows revenge. Despite Mark and Sarah's attempts to escape, the displays are completed with the figures and their victims reanimating as evil entities. Suddenly, Sir Wilfred and a huge group of armed men arrive and in the ensuing battle, several waxworks and slayers die, including Lincoln's butlers and Mark and Sarah's former friends, now evil. Mark duels with the Marquis de Sade, who is finally killed by an axe, wielded by Sarah. The reunited couple is confronted by Lincoln, who dies in a vat of boiling wax. Sir Wilfred is killed by a werewolf as Sarah and Mark manage to escape the burning waxwork with their lives and begin to walk home, not noticing that the hand from the Zombie display is scuttling away from the rubble."
7292836	/m/0kv46x	The Glass Key	1935-06-15		80	"{""/m/02h40lc"": ""English Language""}"	"{""/m/09c7w0"": ""United States of America""}"	"{""/m/07s9rl0"": ""Drama"", ""/m/01g6gs"": ""Black-and-white"", ""/m/02xh1"": ""Film noir""}"	"In a small suburban town, a group of college students visit a mysterious wax museum, where they encounter several morbid displays, all of which contain stock characters from the horror genre. Two of the students Tony and China enter two separate waxwork displays. Tony is in a cabin where a werewolf attacks him. A hunter and his son come, suppressing their fear. The son fails and is torn in two, while the hunter shoots Tony as he begins the transform. China is sent to a Gothic castle, where vampires attack her and Count Dracula turns her into a vampire. Two of the other students, Mark and Sarah, leave the waxwork unscathed, but are chagrined by the disappearance of their friends. The disappearances continue, and extend to a pair investigating police detectives, one who is trapped in an exhibit of The Mummy, the other is murdered by one of the butlers. Mark takes Sarah to the attic of his house, where he shows her an old newspaper detailing the murder of his grandfather ; the only suspect was David Lincoln, his chief assistant, whose photograph closely resembles the waxwork owner. The two then consult the wheelchair-bound Sir Wilfred, a friend of Mark's grandfather, who explains how he and Mark's grandfather collected trinkets from ""eighteen of the most evil people who ever lived"" and that Lincoln stole the artifacts; Lincoln, having sold his soul to the devil, wants to bring their previous owners to life by creating some wax effigies and feeding them the souls of victims, a concept taken from voodoo. Providing all eighteen with a victim would bring about the ""voodoo end of the world, when the dead shall rise, and consume all things"". On the advice of Sir Wilfred, Mark and Sarah enter the waxwork at night and douse the museum with gasoline. However, Sarah is lured into the display of the Marquis de Sade, and Mark is pushed into a zombie display by the waxwork's two butlers. Mark is approached by a horde of zombies, but finds that if he does not believe in the monsters, then they do not exist and cannot harm him. Mark finds his way out of the display and into the Marquis de Sade exhibit, where he rescues Sarah, while the Marquis vows revenge. Despite Mark and Sarah's attempts to escape, the displays are completed with the figures and their victims reanimating as evil entities. Suddenly, Sir Wilfred and a huge group of armed men arrive and in the ensuing battle, several waxworks and slayers die, including Lincoln's butlers and Mark and Sarah's former friends, now evil. Mark duels with the Marquis de Sade, who is finally killed by an axe, wielded by Sarah. The reunited couple is confronted by Lincoln, who dies in a vat of boiling wax. Sir Wilfred is killed by a werewolf as Sarah and Mark manage to escape the burning waxwork with their lives and begin to walk home, not noticing that the hand from the Zombie display is scuttling away from the rubble."
7293058	/m/0kv479	Get a Clue	1997-09-14		95	"{""/m/02h40lc"": ""English Language""}"	"{""/m/09c7w0"": ""United States of America""}"	"{""/m/01jfsb"": ""Thriller"", ""/m/0hj3n0w"": ""Ensemble Film"", ""/m/0hj3myq"": ""Children's/Family"", ""/m/02n4kr"": ""Mystery"", ""/m/01z4y"": ""Comedy"", ""/m/02wtdps"": ""Crime Thriller"", ""/m/0hqxf"": ""Family Film"", ""/m/0j5nm"": ""Whodunit""}"	"In a small suburban town, a group of college students visit a mysterious wax museum, where they encounter several morbid displays, all of which contain stock characters from the horror genre. Two of the students Tony and China enter two separate waxwork displays. Tony is in a cabin where a werewolf attacks him. A hunter and his son come, suppressing their fear. The son fails and is torn in two, while the hunter shoots Tony as he begins the transform. China is sent to a Gothic castle, where vampires attack her and Count Dracula turns her into a vampire. Two of the other students, Mark and Sarah, leave the waxwork unscathed, but are chagrined by the disappearance of their friends. The disappearances continue, and extend to a pair investigating police detectives, one who is trapped in an exhibit of The Mummy, the other is murdered by one of the butlers. Mark takes Sarah to the attic of his house, where he shows her an old newspaper detailing the murder of his grandfather ; the only suspect was David Lincoln, his chief assistant, whose photograph closely resembles the waxwork owner. The two then consult the wheelchair-bound Sir Wilfred, a friend of Mark's grandfather, who explains how he and Mark's grandfather collected trinkets from ""eighteen of the most evil people who ever lived"" and that Lincoln stole the artifacts; Lincoln, having sold his soul to the devil, wants to bring their previous owners to life by creating some wax effigies and feeding them the souls of victims, a concept taken from voodoo. Providing all eighteen with a victim would bring about the ""voodoo end of the world, when the dead shall rise, and consume all things"". On the advice of Sir Wilfred, Mark and Sarah enter the waxwork at night and douse the museum with gasoline. However, Sarah is lured into the display of the Marquis de Sade, and Mark is pushed into a zombie display by the waxwork's two butlers. Mark is approached by a horde of zombies, but finds that if he does not believe in the monsters, then they do not exist and cannot harm him. Mark finds his way out of the display and into the Marquis de Sade exhibit, where he rescues Sarah, while the Marquis vows revenge. Despite Mark and Sarah's attempts to escape, the displays are completed with the figures and their victims reanimating as evil entities. Suddenly, Sir Wilfred and a huge group of armed men arrive and in the ensuing battle, several waxworks and slayers die, including Lincoln's butlers and Mark and Sarah's former friends, now evil. Mark duels with the Marquis de Sade, who is finally killed by an axe, wielded by Sarah. The reunited couple is confronted by Lincoln, who dies in a vat of boiling wax. Sir Wilfred is killed by a werewolf as Sarah and Mark manage to escape the burning waxwork with their lives and begin to walk home, not noticing that the hand from the Zombie display is scuttling away from the rubble."
7293394	/m/0kv47q	Boy	1969		97	"{""/m/03_9r"": ""Japanese Language""}"	"{""/m/03_3d"": ""Japan""}"	"{""/m/0gw5n2f"": ""Japanese Movies"", ""/m/07s9rl0"": ""Drama""}"	Based on real events reported in Japanese newspapers in 19661, Boy follows the title character across Japan, as he is forced to participate in a dangerous scam to support his dysfunctional family. The boy Toshio's father is an abusive, lazy veteran, who forces his wife, the boy's stepmother, to feign being hit by cars in order to shake down the guilty motorists. When his wife is unable to perform the scam, Toshio is enlisted. The boy's confused perspective of the scams and his chaotic family life are vividly captured in precisely edited sequences. As marital strife, mounting abuse, and continual moving take their toll, the boy tries to escape, either by running away on trains, or by retreating into a sci-fi fantasy he has constructed for his little brother and himself. Finally, in snowy Hokkaidō, the law finally catches up when the little brother unwittingly causes a fatal car accident. Although traumatized, Toshio tries to help his family elude capture in the final sequence, presented in documentary fashion, describing their arrest.
7294374	/m/0kv483	Voyage Au Pays Des Nouveaux Gourous	2004-05-24		65	"{""/m/064_8sq"": ""French Language""}"	"{""/m/0f8l9c"": ""France""}"	"{""/m/0jtdp"": ""Documentary""}"	Based on real events reported in Japanese newspapers in 19661, Boy follows the title character across Japan, as he is forced to participate in a dangerous scam to support his dysfunctional family. The boy Toshio's father is an abusive, lazy veteran, who forces his wife, the boy's stepmother, to feign being hit by cars in order to shake down the guilty motorists. When his wife is unable to perform the scam, Toshio is enlisted. The boy's confused perspective of the scams and his chaotic family life are vividly captured in precisely edited sequences. As marital strife, mounting abuse, and continual moving take their toll, the boy tries to escape, either by running away on trains, or by retreating into a sci-fi fantasy he has constructed for his little brother and himself. Finally, in snowy Hokkaidō, the law finally catches up when the little brother unwittingly causes a fatal car accident. Although traumatized, Toshio tries to help his family elude capture in the final sequence, presented in documentary fashion, describing their arrest.
7296021	/m/0kv48h	Farewell to Harry	2002		103	"{""/m/02h40lc"": ""English Language""}"	"{""/m/09c7w0"": ""United States of America""}"	"{""/m/04xvlr"": ""Period piece"", ""/m/09n5t_"": ""Americana"", ""/m/07s9rl0"": ""Drama"", ""/m/0219x_"": ""Indie""}"	Nick Sennet  is a writer who returns to his Pacific Northwest hometown to write a novel. While in town, he meets Harry ,who, according to legend, is dead. As their friendship grows, Nick learns that Harry owns a run-down hat factory, where he spends his days drinking whiskey. When Nick becomes a projectionist at a local theatre, he decides that he is going to help Harry save himself before it is too late. While this is happening Nick meets Harry's old girlfriend, Louie Sinclair  They decide to try to renovate the factory, and to try to save Harry. When it seems that all will fail, they stumble upon a hidden cellar filled with vintage hats, which allows their dreams to be fulfilled.
7296584	/m/0kv48w	Assassin	1986		74	"{""/m/02h40lc"": ""English Language""}"	"{""/m/09c7w0"": ""United States of America""}"	"{""/m/01jfsb"": ""Thriller"", ""/m/06n90"": ""Science Fiction"", ""/m/015w9s"": ""Television movie"", ""/m/01z4y"": ""Comedy"", ""/m/02qfv5d"": ""Political thriller"", ""/m/02kdv5l"": ""Action""}"	Nick Sennet  is a writer who returns to his Pacific Northwest hometown to write a novel. While in town, he meets Harry ,who, according to legend, is dead. As their friendship grows, Nick learns that Harry owns a run-down hat factory, where he spends his days drinking whiskey. When Nick becomes a projectionist at a local theatre, he decides that he is going to help Harry save himself before it is too late. While this is happening Nick meets Harry's old girlfriend, Louie Sinclair  They decide to try to renovate the factory, and to try to save Harry. When it seems that all will fail, they stumble upon a hidden cellar filled with vintage hats, which allows their dreams to be fulfilled.
7297797	/m/0kv498	Dan Finnerty & The Dan Band:I Am Woman	2005-06-02			"{""/m/02h40lc"": ""English Language""}"	"{""/m/09c7w0"": ""United States of America""}"	"{""/m/01z4y"": ""Comedy""}"	Nick Sennet  is a writer who returns to his Pacific Northwest hometown to write a novel. While in town, he meets Harry ,who, according to legend, is dead. As their friendship grows, Nick learns that Harry owns a run-down hat factory, where he spends his days drinking whiskey. When Nick becomes a projectionist at a local theatre, he decides that he is going to help Harry save himself before it is too late. While this is happening Nick meets Harry's old girlfriend, Louie Sinclair  They decide to try to renovate the factory, and to try to save Harry. When it seems that all will fail, they stumble upon a hidden cellar filled with vintage hats, which allows their dreams to be fulfilled.
7297949	/m/0kv49n	The Saint of Gamblers			98	{}	"{""/m/03h64"": ""Hong Kong""}"	"{""/m/0gw5qqq"": ""Chinese Movies""}"	Nick Sennet  is a writer who returns to his Pacific Northwest hometown to write a novel. While in town, he meets Harry ,who, according to legend, is dead. As their friendship grows, Nick learns that Harry owns a run-down hat factory, where he spends his days drinking whiskey. When Nick becomes a projectionist at a local theatre, he decides that he is going to help Harry save himself before it is too late. While this is happening Nick meets Harry's old girlfriend, Louie Sinclair  They decide to try to renovate the factory, and to try to save Harry. When it seems that all will fail, they stumble upon a hidden cellar filled with vintage hats, which allows their dreams to be fulfilled.
7298917	/m/025yjv2	The Occult History of the Third Reich	1992-08-01		155	"{""/m/064r7fk"": ""Standard Tibetan"", ""/m/04306rv"": ""German Language"", ""/m/02h40lc"": ""English Language""}"	"{""/m/09c7w0"": ""United States of America""}"	"{""/m/0jtdp"": ""Documentary""}"	The documentary contains mainly black and white as well as some color archival footage, with narration explaining the influences of alternative belief systems  on the Nazi ideology and Hitler's personal philosophy. It also documents the history and development of ideas and symbols and of the eugenics movement. In the early 20th century, the young Adolf Hitler was just one of many German-speaking people attracted by a new Germanic mythology that combined ancient legends and esoteric cosmologies with cutting-edge theories of genetic science. In the hands of the Nazis, the result was a new ideology that saw racial purity as the key to human destiny. This was a belief-system of arcane rituals and potent symbols, with the ancient swastika appropriated for the Nazi cause. By the time of the Third Reich, Hitler and the Nazis had evolved an entirely new faith, complete with holy book, venerated relics and a priestly elite in the form of Himmler's SS. It was a religion based on obedience, power, and the cult of the leader, with Hitler himself conceived in Messianic terms.
